display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_name,sample_group,reference_kind,reference_value,reference_offset,is_identity,previous_zero_run_distance,next_zero_run_distance,previous_reference_distance,next_reference_distance,signature_hash,structural_signature,context_hex
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5648,False,-1,-1,35,43,4E7793B8E599B5F8,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|I|I|",0000001C230100B8DF50000007000000560069006C006F0072006900610000000100C40000001D230100B9DF50000005000000520069007A007A00690000000100C40000001E230100BCDF500000040000004400690065007A0000000100C40000001F230100C8DF500000070000004C0075007A006100720064006F0000000100C400000020230100CEDF5000000B000000530061006E007400650075006700750069006E00690000000100C400000021230100D0DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5673,False,-1,-1,43,33,CDA658AC5F42936F,"B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|",DF50000005000000520069007A007A00690000000100C40000001E230100BCDF500000040000004400690065007A0000000100C40000001F230100C8DF500000070000004C0075007A006100720064006F0000000100C400000020230100CEDF5000000B000000530061006E007400650075006700750069006E00690000000100C400000021230100D0DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C40000002823
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5694,False,-1,-1,33,35,4BB8C375258DAFD6,"I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|L|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|I|",0000040000004400690065007A0000000100C40000001F230100C8DF500000070000004C0075007A006100720064006F0000000100C400000020230100CEDF5000000B000000530061006E007400650075006700750069006E00690000000100C400000021230100D0DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C4000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B56B7,False,-1,-1,35,31,1FDDFFC0FDD41AEE,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|L|S|B|I|I|",4C0075007A006100720064006F0000000100C400000020230100CEDF5000000B000000530061006E007400650075006700750069006E00690000000100C400000021230100D0DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A230100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B56D6,False,-1,-1,31,39,7F0BDFAF3F84615C,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|L|L|S|L|L|I|I|",0B000000530061006E007400650075006700750069006E00690000000100C400000021230100D0DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B56FD,False,-1,-1,39,37,3547A5D03E74A2D1,"I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|I|I|",DF50000006000000530069006D00F5006500730000000100C400000022230100CFD56A0000070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5722,False,-1,-1,37,39,7D3E35C82A45B9DD,"I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|L|S|B|",070000004D00610074006800ED006100730000000100C400000023230100D2DF5000000500000052006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF5000000800000047
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5749,False,-1,-1,39,39,5C61685C5625DC3D,"I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|",52006F0073006100730000000100C400000024230100D4DF50000009000000430061007300740065006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5770,False,-1,-1,39,35,EF395C767393F646,"I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|L|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|B|",65006C006C00ED006E0000000100C400000025230100D6DF50000008000000500061006C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5793,False,-1,-1,35,31,14F71A5EC8CD23FA,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|I|I|",6C006F006D0069006E00610000000100C400000026230100E2DF50000009000000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B57B2,False,-1,-1,31,31,44AABD2392BB5613,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|L|L|L|S|L|L|I|I|I|B|",0000640069002000470069006F0072006700690000000100C400000027230100E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B57D1,False,-1,-1,31,37,34D449F839858C5A,"B|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|",00E3DF500000090000004800E90072006E0061006E00640065007A0000000100C4000000282301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B57F6,False,-1,-1,37,29,CEA3CC33493E49EF,"I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|",2301001C6A4F00000700000043007200F300710075006500720000000100C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5813,False,-1,-1,29,37,BEE98BE34DD8D138,"I|I|I|I|I|B|I|I|S|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|",00C400000029230100E4DF5000000500000050006500720065007A0000000100C40000002A23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5838,False,-1,-1,37,35,2630B5CFB87DDE0A,"I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|I|I|I|I|",23010077575700000500000052006F0075006700610000000100C40000002B230100E5DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B585B,False,-1,-1,35,33,620B4B991EEBFF0F,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|B|",DF50000008000000500061006C006100640069006E00690000000100C40000002C230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B587C,False,-1,-1,33,35,0CE6960E4A6B75CC,"I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|I|I|I|I|I|",230100D0BA860000040000004D006F007200720000000100C40000002D230100E8DF500000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B589F,False,-1,-1,35,29,CDA753CAF984E66D,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|",0000080000004700750065007200720065007200610000000100C40000002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B58BC,False,-1,-1,29,35,D436ACEC6627E2C8,"I|I|I|I|I|B|I|I|S|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|L|",002E230100D1BA8600000700000043006F007200740069006E00610000000100C40000002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E050000005
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B58DF,False,-1,-1,35,35,A710B2D0E39E313E,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|I|",002F230100EADF500000060000004100720061006E006400610000000100C400000030230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA8600000800000050
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5902,False,-1,-1,35,31,97169B0CF8F4C7FC,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|I|I|",230100EBDF500000070000004C0065006F006E0065007400740000000100C400000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E0500000060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5921,False,-1,-1,31,35,523FAC6F14F58ACC,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|I|",00000031230100EEDF500000040000005200750069007A0000000100C40000003223010087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E050000006
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5944,False,-1,-1,35,35,9EA58B9ABDF523FD,"I|L|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|I|I|I|I|",0087247300000700000050006500720061006C007400610000000100C400000033230100D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE0500000090000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5967,False,-1,-1,35,33,A5D9A84F5393063C,"I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|",00D2BA860000070000004C0061007500720065006E00730000000100C400000034230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE050000009000000640065006C0020004D006F00720061006C0000000100C40000003E230100D6BA8600
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B5988,False,-1,-1,33,41,181D0DF58C74356E,"I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|",230100F8DF50000005000000410063007500F100610000000100C4000000352301000FE050000007000000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE050000009000000640065006C0020004D006F00720061006C0000000100C40000003E230100D6BA8600000400000054006F006E00690000000100C40000003F230100D8BA860000070000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B59B1,False,-1,-1,41,31,6796BF07367E5A4B,"I|I|B|I|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|L|L|L|S|L|L|I|I|I|I|",0000480061006200650072006C00690000000100C40000003623010052C10100000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE050000009000000640065006C0020004D006F00720061006C0000000100C40000003E230100D6BA8600000400000054006F006E00690000000100C40000003F230100D8BA86000007000000530065007100750065007200610000000100C4000000402301001FE0500000080000004100700061
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B59D0,False,-1,-1,31,37,165655792DBA7187,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|",00000700000052006F00730061006C006500730000000100C40000003723010011E050000006000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE050000009000000640065006C0020004D006F00720061006C0000000100C40000003E230100D6BA8600000400000054006F006E00690000000100C40000003F230100D8BA86000007000000530065007100750065007200610000000100C4000000402301001FE05000000800000041007000610072006900630069006F0000000100C40000004123010020E0500000080000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x005B59F5,False,-1,-1,37,33,EFCEE9C0148AD024,"I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|",06000000530061006D0065006C00650000000100C40000003823010012E05000000A00000064006500200041006E006400720061006400650000000100C40000003923010013E0500000050000004C00610063006C00650000000100C40000003A230100D4BA86000008000000500061006C006100630069006F00730000000100C40000003B23010016E05000000600000046006500720072006500720000000100C40000003C23010018E05000000600000043006F006C0069006E00610000000100C40000003D2301001AE050000009000000640065006C0020004D006F00720061006C0000000100C40000003E230100D6BA8600000400000054006F006E00690000000100C40000003F230100D8BA86000007000000530065007100750065007200610000000100C4000000402301001FE05000000800000041007000610072006900630069006F0000000100C40000004123010020E0500000080000004E00610062006F006C006C00E1006E0000000100C40000004223010021E0500000090000
