display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_name,expected_club_save_index,reference_kind,reference_offset,data_type,club_value_offset,relative_offset,is_identity_occurrence,is_known_minus17,signature_hex
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A7553,-72,False,False,03000000000000000000000102000200300007000700610030006100010000010400D407A200D407
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A755B,-64,False,False,0000000102000200300007000700610030006100010000010400D407A200D407FFFFFFFF00FFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A75F5,90,False,False,01030F000000F212000000BB000000D4300000B400D60703040000000000000000B500D2072E024B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A7F5B,2496,False,False,01030F000000F912000000B9000000D4300000B400D707030400000000000000005001D30731020A
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A66A2,-3965,False,False,000000000000008C03000008101000003000000100000000000029002900AF000000AF0001000001
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A6A23,-3068,False,False,01030F000000E912000000B6000000D4300000B400D707030400000000000000000400D4072C024B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A732D,-754,False,False,01030F000000F012000000B2000000D4300000B400D707010400000000000000000400D4072A0264
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A7485,-410,False,False,01030F000000F112000000B9000000D4300000B400D70706040000000000000000B500D3072602EC
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A74BE,-353,False,False,6400B900000000450006FFFFFFFF01613000C800000002625E009100000001612E00B90000000261
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A7553,-204,False,False,03000000000000000000000102000200300007000700610030006100010000010400D407A200D407
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A755B,-196,False,False,0000000102000200300007000700610030006100010000010400D407A200D407FFFFFFFF00FFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A75F5,-42,False,False,01030F000000F212000000BB000000D4300000B400D60703040000000000000000B500D2072E024B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A761F,UINT16,0x008A7F5B,2364,False,False,01030F000000F912000000B9000000D4300000B400D707030400000000000000005001D30731020A
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A9845,UINT16,0x008AA796,3921,False,False,D10737024BFF0000000001020209640030000000016102009F0000000000000000D1070000181300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A9845,UINT32,0x008AA796,3921,False,False,D10737024BFF0000000001020209640030000000016102009F0000000000000000D1070000181300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C5022,-3063,False,False,00000000B500D30700005C14000066D830000270176419811082009100D60F0000FFFFFFFFACBA06
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C51A8,-2673,False,False,00000000B500D10700005D14000069D8300002781E841C44169B00A600D70F0000FFFFFFFFB39E18
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C532B,-2286,False,False,000000000400D40700005E14000080D8300002581B2C1A99128A009B00D80F0000FFFFFFFFD09B26
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C5493,-1926,False,False,00000000DE00D30700005F140000D8DB30000276167616320079008100D90F0000FFFFFFFF753B03
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C55EB,-1582,False,False,000000000000D207000060140000F7DB300002CE185E1AB20C7F008600DA0F0000FFFFFFFF6C1F10
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C5CD5,188,False,False,00000001FFFFFFFF030400651400000030000000140500006D01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT32,0x008C5CD5,188,False,False,00000001FFFFFFFF030400651400000030000000140500006D01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C5D1D,260,False,False,0D0200000161280038000000016109003000000001610400D501000002620400A2000000000000B5
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT32,0x008C5D1D,260,False,False,0D0200000161280038000000016109003000000001610400D501000002620400A2000000000000B5
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C6143,1322,False,False,2016000001044600D2010000016103003000000001611D00D201000002621D009100000001613600
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT32,0x008C6143,1322,False,False,2016000001044600D2010000016103003000000001611D00D201000002621D009100000001613600
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT16,0x008C678E,2933,False,False,020100D3200000AA00B50700BD000000300000000B000000FFFFFFFF0000006C079E000000010400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008C5C19,UINT32,0x008C678E,2933,False,False,020100D3200000AA00B50700BD000000300000000B000000FFFFFFFF0000006C079E000000010400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008D48A2,UINT16,0x008D38D1,-4049,False,False,0025150000265D32000160096009B00430003000000000004804000059BF00001C020100FFFFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008D48A2,UINT16,0x008D38D3,-4047,False,False,150000265D32000160096009B00430003000000000004804000059BF00001C020100FFFFFFFF0800
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008D48A2,UINT32,0x008D38D3,-4047,False,False,150000265D32000160096009B00430003000000000004804000059BF00001C020100FFFFFFFF0800
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008DBA6E,UINT16,0x008DC10F,1697,False,False,040100402A00000701B80700BD0000003000000000000000FFFFFFFF0000006C079A000000014E01
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008DBA6E,UINT32,0x008DC10F,1697,False,False,040100402A00000701B80700BD0000003000000000000000FFFFFFFF0000006C079A000000014E01
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008F7197,UINT16,0x008F650D,-3210,False,False,10270000000000000000000000000D51300000000000000000000000000000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008F7197,UINT32,0x008F650D,-3210,False,False,10270000000000000000000000000D51300000000000000000000000000000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008F7197,UINT16,0x008F6764,-2611,False,False,0011FFFFFFFF01610600CF00000001613000DD0000000000000400D4070000101700004576380001
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008F7197,UINT16,0x008F6A99,-1790,False,False,0400B80100001317000000C3000000D4300000B500D80703040000000000000000AB00D4072C020A
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008F7197,UINT16,0x008F7EC6,3375,False,False,0000E0010000221700000002010000D4300000B400D607010400000000000000000100D407370264
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT16,0x008FF41A,-3786,False,False,08009600000001611F0075010000016130009101000002610400AA000000000000B500D30700008B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT16,0x008FF7C7,-2845,False,False,FFFFFFFF71720000FA8A0000FFFFFFFF3000B507008F0000008401000022000801FFFFFFFF000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT16,0x008FF847,-2717,False,False,D307240232040000000001090209640030000000000A6400FFFFFFFF010364009E00000000450004
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT32,0x008FF847,-2717,False,False,D307240232040000000001090209640030000000000A6400FFFFFFFF010364009E00000000450004
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT16,0x00900490,428,False,False,35007901000002623500AA00000001613000B60000000262300091000000026148009E0000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009002E4,UINT16,0x00900498,436,False,False,3500AA00000001613000B60000000262300091000000026148009E000000000000DB00D307000098
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x00900490,-3679,False,False,35007901000002623500AA00000001613000B60000000262300091000000026148009E0000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x00900498,-3671,False,False,3500AA00000001613000B60000000262300091000000026148009E000000000000DB00D307000098
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x009014CD,478,False,False,7017C40964008C006F120000FFFFFFFF300000000A9C10270000102700FF1F000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT32,0x009014CD,478,False,False,7017C40964008C006F120000FFFFFFFF300000000A9C10270000102700FF1F000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x00901B13,2084,False,False,0E0100FD2A0000CA00B60700BD000000300000000E020000FFFFFFFF0000006C0735020000010000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT32,0x00901B13,2084,False,False,0E0100FD2A0000CA00B60700BD000000300000000E020000FFFFFFFF0000006C0735020000010000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x00901BAF,2240,False,False,8901000002620C00AA00000001611C003000000002610E00BD0000000000000000D4070000A91700
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT32,0x00901BAF,2240,False,False,8901000002620C00AA00000001611C003000000002610E00BD0000000000000000D4070000A91700
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009012EF,UINT16,0x00902235,3910,False,False,2D009001000002625D00AA000000016130007501000002614A00C3000000000000B500D1070000AE
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F86C,UINT16,0x0091066B,3583,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F86C,UINT32,0x0091066B,3583,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F8FC,UINT16,0x0091066B,3439,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F8FC,UINT32,0x0091066B,3439,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F935,UINT16,0x0091066B,3382,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0090F935,UINT32,0x0091066B,3382,False,False,07FFFFFFFF100400D40700E6170000D43000000000000000FFFFFFFF000001020103460060060000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00924213,UINT16,0x00923465,-3502,False,False,00010000000000000000C5060000201030000000000001000000000000190019007D0000007D0001
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00924213,UINT32,0x00923465,-3502,False,False,00010000000000000000C5060000201030000000000001000000000000190019007D0000007D0001
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0095370F,UINT16,0x009530C3,-1612,False,False,02030F000000003A581300391C00000030000000FA000000B600D607030400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0095370F,UINT32,0x009530C3,-1612,False,False,02030F000000003A581300391C00000030000000FA000000B600D607030400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0095370F,UINT16,0x0095329A,-1141,False,False,02030F000000005D3E00003B1C000000300000002100000001006C07060400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0095370F,UINT32,0x0095329A,-1141,False,False,02030F000000005D3E00003B1C000000300000002100000001006C07060400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B867E,UINT16,0x009B7AC2,-3004,False,False,00A8290000E7F3F50504FFFFFFFF0E003000CA060212130213140700000000000000AABE0000DC02
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B867E,UINT16,0x009B7B9E,-2784,False,False,00AA290000E9F3F50504FFFFFFFF010030000E0709100B1307030700000000000000F1BE00003402
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B86EC,UINT16,0x009B7AC2,-3114,False,False,00A8290000E7F3F50504FFFFFFFF0E003000CA060212130213140700000000000000AABE0000DC02
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B86EC,UINT16,0x009B7B9E,-2894,False,False,00AA290000E9F3F50504FFFFFFFF010030000E0709100B1307030700000000000000F1BE00003402
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B875A,UINT16,0x009B7AC2,-3224,False,False,00A8290000E7F3F50504FFFFFFFF0E003000CA060212130213140700000000000000AABE0000DC02
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x009B875A,UINT16,0x009B7B9E,-3004,False,False,00AA290000E9F3F50504FFFFFFFF010030000E0709100B1307030700000000000000F1BE00003402
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A7D6E1,UINT16,0x00A7C890,-3665,False,False,FFFFFFFFFFFFFF2D000000716187000030000000D407AC020000FFFFFFFFFFFFFFFFFFFFFFFFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A7D6E1,UINT32,0x00A7C890,-3665,False,False,FFFFFFFFFFFFFF2D000000716187000030000000D407AC020000FFFFFFFFFFFFFFFFFFFFFFFFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A7D6E1,UINT16,0x00A7C8FC,-3557,False,False,42020000FFFFFFFFFFFFFFFFFFFFFFFF300000006FED16000033000000D407460200004502000040
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A7D6E1,UINT32,0x00A7C8FC,-3557,False,False,42020000FFFFFFFFFFFFFFFFFFFFFFFF300000006FED16000033000000D407460200004502000040
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT16,0x00A831BB,-3122,False,False,00010A54000000FFFFFFFF00FFFFFFFF300000009800D407F200D40700000055000000FFFFFFFF00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT32,0x00A831BB,-3122,False,False,00010A54000000FFFFFFFF00FFFFFFFF300000009800D407F200D40700000055000000FFFFFFFF00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT16,0x00A83883,-1386,False,False,00000092000000FFFFFFFF00FFFFFFFF300000008100D3071B01D40700000D93000000FFFFFFFF00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT32,0x00A83883,-1386,False,False,00000092000000FFFFFFFF00FFFFFFFF300000008100D3071B01D40700000D93000000FFFFFFFF00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT16,0x00A83D07,-230,False,False,FFFFFF00FFFFFFFF1B000000C700D4073000D507000000BC000000FFFFFFFF00FFFFFFFF39000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A83DED,UINT16,0x00A84183,918,False,False,FFFFFF00FFFFFFFF1A0000005F01D3073000D407000000E5000000FFFFFFFF00FFFFFFFF19000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A8BEDA,UINT16,0x00A8B507,-2515,False,False,000000FFFFFFFF00FFFFFFFFA500A50030000000FFFFFFFF00FFFFFFFFB4008C0031000000FFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A8BEDA,UINT32,0x00A8B507,-2515,False,False,000000FFFFFFFF00FFFFFFFFA500A50030000000FFFFFFFF00FFFFFFFFB4008C0031000000FFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A8BEDA,UINT16,0x00A8C2CF,1013,False,False,0000170000000A2F000000070000000A30000000070000000A31000000170000000A320000000100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00A8BEDA,UINT32,0x00A8C2CF,1013,False,False,0000170000000A2F000000070000000A30000000070000000A31000000170000000A320000000100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT16,0x007DBC95,-1813,False,False,0000FFFFFFFF010001000000F20000003000000018000000000000008F27000000010002030F0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT32,0x007DBC95,-1813,False,False,0000FFFFFFFF010001000000F20000003000000018000000000000008F27000000010002030F0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT16,0x007DC343,-103,False,False,02030F00000000F78C8A00790700000030000000EE0200006D01D407040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT32,0x007DC343,-103,False,False,02030F00000000F78C8A00790700000030000000EE0200006D01D407040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT16,0x007DC48F,229,False,False,FF0000000000FFFFFFFF01000100000030000000000000000000000000000000ED0000005C010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT32,0x007DC48F,229,False,False,FF0000000000FFFFFFFF01000100000030000000000000000000000000000000ED0000005C010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x007DC3AA,UINT16,0x007DC88B,1249,False,False,000003000000080000008401000100253000007D07000000770300004B0000001E00D60702040000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB4E0,-189,False,False,0009FFFFFFFF0161090037000000016133003E01000002623300A20000000000000400D4070000AB
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB4E8,-181,False,False,090037000000016133003E01000002623300A20000000000000400D4070000AB140000795B320002
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB602,101,False,False,000090010001002B156000AC14000000330000001E0200001E00D607030400000000000000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT32,0x008CB602,101,False,False,000090010001002B156000AC14000000330000001E0200001E00D607030400000000000000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB63A,157,False,False,44000000016109003A00000001612800330000000000000000D3070000AC1400007B5B320002201C
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT32,0x008CB63A,157,False,False,44000000016109003A00000001612800330000000000000000D3070000AC1400007B5B320002201C
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB793,502,False,False,0001FFFFFFFF01610C0044000000016133004801000002623300A200000002610600BD0000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CB79B,510,False,False,0C0044000000016133004801000002623300A200000002610600BD0000000000000000D3070000AD
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT16,0x008CC1E1,3140,False,False,079A080000010000D1070A4A140000613300000000000000FFFFFFFF010001000000690000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,INTERNAL_PERSON_ID,0x008CB59D,UINT32,0x008CC1E1,3140,False,False,079A080000010000D1070A4A140000613300000000000000FFFFFFFF010001000000690000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB4E0,-363,False,False,0009FFFFFFFF0161090037000000016133003E01000002623300A20000000000000400D4070000AB
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB4E8,-355,False,False,090037000000016133003E01000002623300A20000000000000400D4070000AB140000795B320002
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB602,-73,False,False,000090010001002B156000AC14000000330000001E0200001E00D607030400000000000000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT32,0x008CB602,-73,False,False,000090010001002B156000AC14000000330000001E0200001E00D607030400000000000000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB63A,-17,False,True,44000000016109003A00000001612800330000000000000000D3070000AC1400007B5B320002201C
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT32,0x008CB63A,-17,False,True,44000000016109003A00000001612800330000000000000000D3070000AC1400007B5B320002201C
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB793,328,False,False,0001FFFFFFFF01610C0044000000016133004801000002623300A200000002610600BD0000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CB79B,336,False,False,0C0044000000016133004801000002623300A200000002610600BD0000000000000000D3070000AD
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT16,0x008CC1E1,2966,False,False,079A080000010000D1070A4A140000613300000000000000FFFFFFFF010001000000690000000000
"Fabiano Eller",3300219,68361,322,"CR Flamengo",51,PERSON_DATABASE_ID,0x008CB64B,UINT32,0x008CC1E1,2966,False,False,079A080000010000D1070A4A140000613300000000000000FFFFFFFF010001000000690000000000
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0069D781,UINT16,0x0069CFAB,-2006,False,False,0000FFFFFFFFBF240000A58D5B000070300000600900000000000000FFFFFFFF0500000000000000
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0069D781,UINT16,0x0069D33B,-1094,False,False,0000FFFFFFFFD2240000B98D5B0000793000001F070000204E000000FFFFFFFF0500000000000000
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0069D781,UINT16,0x0069D90B,394,False,False,0000FFFFFFFFF1240000CB965B0000AF300000CA0800000000000000FFFFFFFF0500000000000000
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008D10A9,UINT16,0x008D110A,97,False,False,00000001000100DEED5100FE1400000030000000620C00006D01D407030400000000000000000400
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008D10A9,UINT32,0x008D110A,97,False,False,00000001000100DEED5100FE1400000030000000620C00006D01D407030400000000000000000400
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x008D1153,UINT16,0x008D110A,-73,False,False,00000001000100DEED5100FE1400000030000000620C00006D01D407030400000000000000000400
"Fábio Baiano",3300471,9449,319,"SC Corinthians Paulista",48,PERSON_DATABASE_ID,0x008D1153,UINT32,0x008D110A,-73,False,False,00000001000100DEED5100FE1400000030000000620C00006D01D407030400000000000000000400
"Fábio Costa",6900151,8928,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x006975D1,UINT16,0x0069859B,4042,False,False,0000A01A000034230000A051570000D4300000E8030000A861000000FFFFFFFF05FA000000780052
"Fábio Costa",6900151,8928,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x006976E9,UINT16,0x0069859B,3762,False,False,0000A01A000034230000A051570000D4300000E8030000A861000000FFFFFFFF05FA000000780052
"Fábio Costa",6900151,8928,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00922E7E,UINT16,0x00922C5F,-543,False,False,AF1600000103640040000000016129003000000001611B0032000000016122009F00000002622200
