display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_save_index,reference_kind,reference_offset,is_identity_occurrence,context_hex
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B688A,False,69007200610000000100C4000000A523010003E15000000900000041006D0075006E006400610072006100790000000100C4000000A623010007E15000000500000044007500760061006C0000000100C4000000A723010009E15000000700000043006100720072006500F1006F0000000100C4000000A82301000AE150000009000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B68A9,False,75006E006400610072006100790000000100C4000000A623010007E15000000500000044007500760061006C0000000100C4000000A723010009E15000000700000043006100720072006500F1006F0000000100C4000000A82301000AE150000009000000560065006C00E10073007100750065007A0000000100C4000000A92301000B
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B68CC,False,44007500760061006C0000000100C4000000A723010009E15000000700000043006100720072006500F1006F0000000100C4000000A82301000AE150000009000000560065006C00E10073007100750065007A0000000100C4000000A92301000BE15000000500000041006C0065006A006F0000000100C4000000AA2301000CE1500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B68F3,False,6500F1006F0000000100C4000000A82301000AE150000009000000560065006C00E10073007100750065007A0000000100C4000000A92301000BE15000000500000041006C0065006A006F0000000100C4000000AA2301000CE15000000700000043006800750065006C006C006F0000000100C4000000AB23010018AA86000005000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6912,False,6C00E10073007100750065007A0000000100C4000000A92301000BE15000000500000041006C0065006A006F0000000100C4000000AA2301000CE15000000700000043006800750065006C006C006F0000000100C4000000AB23010018AA8600000500000042006F0061006400610000000100C4000000AC2301000EE150000009000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6935,False,41006C0065006A006F0000000100C4000000AA2301000CE15000000700000043006800750065006C006C006F0000000100C4000000AB23010018AA8600000500000042006F0061006400610000000100C4000000AC2301000EE15000000900000041007400650068006F0072007400FA00610000000100C4000000AD23010010E1500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6954,False,43006800750065006C006C006F0000000100C4000000AB23010018AA8600000500000042006F0061006400610000000100C4000000AC2301000EE15000000900000041007400650068006F0072007400FA00610000000100C4000000AD23010010E15000000600000056006100720067006100730000000100C4000000AE23010013E150
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B697B,False,61006400610000000100C4000000AC2301000EE15000000900000041007400650068006F0072007400FA00610000000100C4000000AD23010010E15000000600000056006100720067006100730000000100C4000000AE23010013E150000006000000520069006E006300F3006E0000000100C4000000AF2301001AAA86000007000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B699C,False,68006F0072007400FA00610000000100C4000000AD23010010E15000000600000056006100720067006100730000000100C4000000AE23010013E150000006000000520069006E006300F3006E0000000100C4000000AF2301001AAA8600000700000044007500640061006D0065006C0000000100C4000000B023010017E15000000500
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B69BD,False,56006100720067006100730000000100C4000000AE23010013E150000006000000520069006E006300F3006E0000000100C4000000AF2301001AAA8600000700000044007500640061006D0065006C0000000100C4000000B023010017E15000000500000050006F006E007A006F0000000100C4000000B1230100284C66000009000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B69E0,False,69006E006300F3006E0000000100C4000000AF2301001AAA8600000700000044007500640061006D0065006C0000000100C4000000B023010017E15000000500000050006F006E007A006F0000000100C4000000B1230100284C6600000900000053006F006C00F30072007A0061006E006F0000000100C4000000B2230100F4DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B69FF,False,44007500640061006D0065006C0000000100C4000000B023010017E15000000500000050006F006E007A006F0000000100C4000000B1230100284C6600000900000053006F006C00F30072007A0061006E006F0000000100C4000000B2230100F4DF5000000900000041006E006E006100720065006C006C00690000000100C4000000B3
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6A26,False,6E007A006F0000000100C4000000B1230100284C6600000900000053006F006C00F30072007A0061006E006F0000000100C4000000B2230100F4DF5000000900000041006E006E006100720065006C006C00690000000100C4000000B32301008B4E660000050000004E00610063006300610000000100C4000000B423010058F24D0000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6A4D,False,61006E006F0000000100C4000000B2230100F4DF5000000900000041006E006E006100720065006C006C00690000000100C4000000B32301008B4E660000050000004E00610063006300610000000100C4000000B423010058F24D000006000000500065006C00E10065007A0000000100C4000000B523010064F30E00000C0000005200
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6A6C,False,6E006100720065006C006C00690000000100C4000000B32301008B4E660000050000004E00610063006300610000000100C4000000B423010058F24D000006000000500065006C00E10065007A0000000100C4000000B523010064F30E00000C00000052006900760069006C006C006F002D005200750069007A0000000100C4000000B6
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6A8D,False,00004E00610063006300610000000100C4000000B423010058F24D000006000000500065006C00E10065007A0000000100C4000000B523010064F30E00000C00000052006900760069006C006C006F002D005200750069007A0000000100C4000000B6230100A0F00E0000050000004D007500F1006F007A0000000100C4000000B72301
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6ABA,False,00000100C4000000B523010064F30E00000C00000052006900760069006C006C006F002D005200750069007A0000000100C4000000B6230100A0F00E0000050000004D007500F1006F007A0000000100C4000000B7230100DFE10E0000050000004100730061006100640000000200C5000000B82301008243020000070000004B006500
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B6AD9,False,6C006F002D005200750069007A0000000100C4000000B6230100A0F00E0000050000004D007500F1006F007A0000000100C4000000B7230100DFE10E0000050000004100730061006100640000000200C5000000B82301008243020000070000004B006500740074006C0075006E0000000200C5000000B9230100190256000008000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005BCEE0,False,7400730061000000010006000000C3000000D4C6790000070000004D006F0075006B006F006B006F000000010006000000C4000000A6A00100000E000000530069006D006F006E0020004100740061006E00670061006E0061000000010006000000C50000005C1D7600000B0000004F006E0061006E00610020004A0075006C00650073
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E3C4,False,00004E00690063006F006C00E100730000000100C3000000A92C0000331C540000040000004A00650061006E0000000100C4000000AA2C0000CFD56A0000080000004A006F006E0061007400680061006E0000000100C4000000AB2C0000F1590B000004000000440061006E00690000000100C4000000AC2C0000895E0B000004000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E3E9,False,4A00650061006E0000000100C4000000AA2C0000CFD56A0000080000004A006F006E0061007400680061006E0000000100C4000000AB2C0000F1590B000004000000440061006E00690000000100C4000000AC2C0000895E0B0000040000004C0075006900730000000100C4000000AD2C00005BED160000040000004D00690063007500
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E406,False,4A006F006E0061007400680061006E0000000100C4000000AB2C0000F1590B000004000000440061006E00690000000100C4000000AC2C0000895E0B0000040000004C0075006900730000000100C4000000AD2C00005BED160000040000004D0069006300750000000100C4000000AE2C0000BEEE1600000C0000005000650064007200
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E423,False,590B000004000000440061006E00690000000100C4000000AC2C0000895E0B0000040000004C0075006900730000000100C4000000AD2C00005BED160000040000004D0069006300750000000100C4000000AE2C0000BEEE1600000C00000050006500640072006F002000530061006E0074006F00730000000100C4000000AF2C00002F
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E440,False,5E0B0000040000004C0075006900730000000100C4000000AD2C00005BED160000040000004D0069006300750000000100C4000000AE2C0000BEEE1600000C00000050006500640072006F002000530061006E0074006F00730000000100C4000000AF2C00002FC40D000004000000C1006C006500780000000100C4000000B02C000022
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E46D,False,00000100C4000000AE2C0000BEEE1600000C00000050006500640072006F002000530061006E0074006F00730000000100C4000000AF2C00002FC40D000004000000C1006C006500780000000100C4000000B02C0000224240000005000000440061006E006E00790000000100C4000000B12C0000BC1C0B00000C0000004D0061006E00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E48A,False,6F002000530061006E0074006F00730000000100C4000000AF2C00002FC40D000004000000C1006C006500780000000100C4000000B02C0000224240000005000000440061006E006E00790000000100C4000000B12C0000BC1C0B00000C0000004D0061006E0073006F007500720020004800610064006A0000000100C5000000B22C00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0062E4A9,False,000004000000C1006C006500780000000100C4000000B02C0000224240000005000000440061006E006E00790000000100C4000000B12C0000BC1C0B00000C0000004D0061006E0073006F007500720020004800610064006A0000000100C5000000B22C00000FCA5100000C0000004E00690063006F006C006100200048006100640077
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00636506,False,03AE00000005000000007200490001020003002502000043140000860200000705000000D6890000AB1E00000000000000C40000000500000000000000000103000000260200000E1500008702000008050000004C4F0000B03600000000000002B8000000050000000072004A00010300000027020000FFFFFFFF880200000905000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0069E6A8,False,00D7000000FFFFFFFF392500007E9B5E0000EE020000000000000000000000FFFFFFFF0500000000000000000000000000C4000000FFFFFFFF3A2500007F9B5E0000DC050000000000000000000000FFFFFFFF050000000000000000000000000042240000FFFFFFFF3B250000809B5E0000B80B0000000000000000000000FFFFFFFF05
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006AEF6C,False,00FFFFFFFFBD2A0000505E7C0000D0070000320000000000000000FFFFFFFF050000000000000000010000000035000000C4000000BE2A0000605F7C0000D0070000320000000000000000FFFFFFFF0500000000000000000100000000092D0000FFFFFFFFBF2A0000635F7C0000581B0000C80000000000000000FFFFFFFF05C4090000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006C842E,False,00006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF0000FFFFFFFFFFFF0000004B00000000000000000000000000C4000000890100000A0000A00F0000DE010000FFFFFFFFFFFFFFFFC8040000FFFFFFFFFFFFFFFF0000FFFFFFFF00102700000000000000FFFFFFFF000000000000F03F0000000000000000000000006C07FFFF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006D0235,False,170000FFFFFFFF0000F301000001102700000000000000FFFFFFFFB512CD162325F03F050000000F006900000078000000C4000000C6000000D0000000D20000003F0100008502000037030000F1160000F9160000FC1200002B190000C9180000D31800000000000000006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF0000FF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006D0CAA,False,0000F03F0000000000000000000000006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF0000FFFFFFFFFFFF000000C40000000000000000000000000075010000B50300000A0011381800001100000010000000FFFFFFFFD7240000FFFFFFFFFFFFFFFF0000FFFFFFFF00102700000000000000FFFFFFFFC3D8E8EED0B2EF3F0A00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006D80C6,False,03071B01D5071D01D5076801030700006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF0000FFFFFFFFFFFF000100C400000000000000000000000000330200007A0600000A000E3E1700003200000032000000FFFFFFFF81010000FFFFFFFFFFFFFFFF0000FFFFFFFF00102700000000000000FFFFFFFF7E2E97DA113FED3F0800
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x006E4C2B,False,07FFFFFFFF0000FFFFFFFFFFFF0000009C020000000000000000000000008C0300003F0002000A0002D0070000C9000000C4000000FFFFFFFF292100008C180000FFFFFFFF0000FFFFFFFF00102700000000000020FFFFFFFF000000000000F03F0000000000000000000000006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007034DE,False,0000F03F0000000000000000000000006C07FFFFFFFF0000FFFFFFFFFFFF00006C07FFFFFFFF0000FFFFFFFFFFFF0F0000C40000001300000031002E00460043002000530061006100720062007200FC0063006B0065006E002000490049000000000E000000530061006100720062007200FC0063006B0065006E002000490049000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00767CF7,False,FF44720000118B0000FFFFFFFF8D00B207008F0000007500000000000000FFFFFFFF0000006C0764010000010000D10700C4000000FFFFFFFF0000000000FFFFFFFF01000100000000000000000000000000000098010000A80C010000010000C400000000B3000000983A0000B400D507020400000000000000000000D1073602321A00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00767D26,False,0700C4000000FFFFFFFF0000000000FFFFFFFF01000100000000000000000000000000000098010000A80C010000010000C400000000B3000000983A0000B400D507020400000000000000000000D1073602321A00000000010703016400C500000001034B00FC00000001035A00A70000000045001AFFFFFFFF01612100A70000000161
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00767D94,False,A70000000045001AFFFFFFFF01612100A700000001613600B300000002623600910000000100FE000000000000D1070000C4000000BE210000024C1D5E1A88149100A700C1000000FFFFFFFFD88F23000A3210270000102700FF3F0000000000003E00002A86370000000000000000000000000000000000000000000000000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00768250,False,00D407300232FF00000000010101610600450200000000000000D4070000C8000000D921000002781E781EF219A300B400C4000000FFFFFFFF5E7C2B000A3210270000102700FF3F000000010000490000176587000000000000000000000000000000000000000000000000000000000000010000000000000000850300000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00787FBA,False,0000000000000000000000000000000000010000000000000000640300000000000000000000010000000000000E000E00C4000000C400010000010400D4071800D407FFFFFFFF00FFFFFFFF00FFFFFFFF0001005A000000006C07FFFFFFFF7FCB00005F150100FFFFFFFF0C00B80700BF0000009E000000260200002E0200000100006C
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0078E078,False,000000FFFFFFFF0000006C0790000000010000D1070A91020000000900000000000000FFFFFFFF0100010000003E060000C40000006E00000000000000BE35000000010002030F00000000CD6C9D00AD02000000340000007D0C00001E00D607030400000000000000000000D10732024BFF000000000103010350003400000001045000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007A5DD7,False,FFFFFF00000000FFFFFFFF0000006C071A030000010000D1070AEE030000FFFFFFFF0000000000FFFFFFFF020001000000C4000000270000001300000000000000A70B0000F0010002030F00000000F70D1E001F0400000030000000880100001E00D607050400000000000000000000D1072B0200FF00000001FFFFFFFF0304001F0400
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007AE16B,False,000000000000D1072A0237FF00000000000000000000D10700009B0400008AA5040001F809F809FB043300AA0000000000C4000000ECC2000084050100FFFFFFFF5E00A90700BD000000FFFFFFFF00000000FFFFFFFF0000006C075F040000020000D1070A68040000FFFFFFFF0000000000FFFFFFFF0100000000000000000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007CAFFF,False,9B000000010000D1070A150600003D0400000000000000FFFFFFFF01000100000014000000000000000000000006000000C40000000001000100E26D00005F060000003F000000870000001E00D507020400000000000000000000D1072B0232FF000000000101016130003F0000000000000000D10700005F06000035AD040002600960
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007D7D86,False,0100010000001D000000000000000000000009000000820200008801000202A3D904000095F0060030070000003D020000C40000001E00D607020400000000000000000000D2072B0232FF00000000010101612B003D0200000000000000D2070000300700008FB0040002F411F4113200740081007A050000FFFFFFFFA9A700000A0090
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007DC2D5,False,09002A0000002A00010000010400D4070400D307FFFFFFFF00FFFFFFFF00FFFFFFFF0066005A000000006C07FFFFFFFF00C400001502010086260000CF00BC0700BD0000003E00000000000000FFFFFFFF0000006C07E7020000010400D4070A2F070000A50500000000000000FFFFFFFF02000100000077010000460000002500000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007F4FD5,False,040400000000000000000000D1072A0237FF00000000000000000000D1070000FD080000A1BF040001BC1BBC1BDE0D8E00C40000000000240200008DC5000036020100FFFFFFFF2500AD0700BD000000FFFFFFFF00000000FFFFFFFF0000006C0765040000180000D1070AB4080000FFFFFFFF0000000000FFFFFFFF0000000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x007F5596,False,000400D4072B0232FF00000000010101612100280400000000000400D407000003090000A7BF040001A41FA41FD20FA200C4000000000027020000B5BE00005A0A0100FFFFFFFF0E00AB0700BD000000FFFFFFFF00000000FFFFFFFF0000006C079E0000000C0000D1070ABA080000FFFFFFFF0000000000FFFFFFFF0100010000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00814E71,False,0071020000A90000006D01D407020400000000000000000000D40764FF32FF000000000103016136007102000002623600C4000000016131001D0600000000000000D1070000D00A0000E0CF04000266086608320051006600FC070000FFFFFFFF441E00000A00A81600001027000000000000000000470000EE1B000000000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0083A900,False,FFFFFF00000000FFFFFFFF0000006C0799000000010000D1070AA00C0000680600000000000000FFFFFFFF020001000000C4000000380000001C00000000000000C331000008010002030F0000000058B55100EA0C00000042000000310200001E00D607050400000000000000000000D107330200FF00000001FFFFFFFF020400EA0C00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008438D3,False,94000000010400D4070A160D0000FFFFFFFF0000000000FFFFFFFF01000100000025000000000000000300000000000000C400000000010002030F0000000012420100600D000000380000004B0000006301D407040400000000000000000400D407270200FF00000000010101610900380000000000000400D4070000600D000007D504
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00849FDA,False,02000100000000000000000000000000000009000000A900000000010002030A000000005B790300B90D0000003E020000C40000001E00D607020400000000000000000000D307240237FF00000001FFFFFFFF030400B90D0000002E000000C40000006D01D407040000000000000000000000D40764FF00FF000000000102016112002E
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0084A008,False,020000C40000001E00D607020400000000000000000000D307240237FF00000001FFFFFFFF030400B90D0000002E000000C40000006D01D407040000000000000000000000D40764FF00FF000000000102016112002E00000001610D003E0200000000000000D3070000B90D0000B5D504000250145014320069007D00690A0000FFFFFF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0085DF48,False,00FFFFFFFF01000100000000000000000000000000000009000000C3000000F401000100A70B0200E40E000000BB040000C40000001E00D607010400000000000000000000D407290264FF00000000000000000000D4070000E40E000080DA0400021A041A04320044006E004E0B0000FFFFFFFF8E0500000A00E0150000102700000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0085F277,False,010001000000440000000000000009000000000000005600000028010002030500000000D5720300F40E0000003D020000C40000001E00D607050600000000000000000000D107360200FF000000000101016118003D0200000000000000D1070000F40E0000A7DA040002560FD90E660069007E005D0B0000FFFFFFFF619F00000A000C
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00860BA6,False,FFFFFF00000000FFFFFFFF0000006C07FF080000010100D4070AC20E0000F20800000000000000FFFFFFFF010001000000C40000000000000013000000000000007C0200008801000302770A0600030A00000000C4FF04000C0F00000040020000880100001B01D407050400000000000000000100D407250200FF000000000000000001
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00877157,False,5F040000010000D1070A09100000FFFFFFFF0000000000FFFFFFFF01000100000000000000000000000000000000000000C4000000E001000100B2E70100531000000062030000E60000001E00D607010400000000000000000000D1072A0264FF00000000010101613600620300000000000000D10700005310000000E1040002C201C2
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0087C848,False,C9080000010000D1070A5C100000FFFFFFFF0000000000FFFFFFFF0100010000001A000000070000000300000000000000C400000048010002030F000000006FA10800A610000000440000004B0000001E00D507050600000000000000000000D107330200FF00000000010101613600440000000000000000D1070000A61000001EE304
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008850DE,False,010001000000620000000000000009000000000000000000000060010002030F0000000063CF0900181100000030000000C40000000300D707040400000000000000000400D407320200FF000000000102010355003600000001612400360000000000000400D40700001811000006E5040002F401F401320037009900160D0000FFFFFF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0088F65E,False,FFFFFF0000006C070D020000013C00D0070A59110000F31900000000000000FFFFFFFF010001000000CB08000000000000C400000000000000022A000000010001030F000000AD110000005201000096110000D400D60702040000000000000000AB00D4073302320700000000010503016400AE110000010364005201000000450007FF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008A759B,False,FFFFFFFF00FFFFFFFF00FFFFFFFF0066005A000000006C07FFFFFFFFB54A0000BB480000FFFFFFFF5300BD070061000000C400000008000000AC0000000100006C076C01000001B500D2070A88120000CD1D00000000000000FFFFFFFF010001000000000000000000000003020000000000000349010030010001030F000000F2120000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008A761F,False,00BB000000D4300000B400D60703040000000000000000B500D2072E024B1600000000010500450016FFFFFFFF01610900C4000000026248009100000001613F00BB0000000261100061000000000000B500D2070000F2120000E87F0D00027E1D7E1D6A189F00AA008B0E0000FFFFFFFFD28D80000A3210270000102700FF3F00000001
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008A9845,False,00248B0000FFFFFFFF4501BE07008F000000FFFFFFFF000003005F0F00000100006C075301000001B500D3070AA3120000C40000000000000000FFFFFFFF0100010000001C0400000000000069000000000000007FCC0000D8010001030F0000000D13000000A200000038080000B400D907020400000000000000008A00D4072A02320C
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008B2D98,False,00FFFFFFFF010001000000130000000000000009000000000000006E0000000001000100D6BF000084130000003F000000C40000001E00D507070500000000000000000000D2072F02E7FF000000000101016118003F00000005000F0200003A02000042020000480200001F030000000000D2070000841300002E8A1E0002F41AF41A88
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008C5C19,False,01006A01D30706BD000000FF00016A01D3075000000050000000FFFFFFFFFFFFFFFFFFFFFFFF028C0000008B0000000200C4000000010400D4070400D407FFFFFFFF00FFFFFFFF00FFFFFFFF0007004D000000006C07FFFFFFFF32C00000950D0100392800000C00BB0700BD0000003800000000000000FFFFFFFF0000006C078C000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008D48A2,False,000000D1072C0200FF000000000101016136003F0200000000000000D107000033150000465D320001F609F609FB043300C400000000004A0400002FBF00008F0B0100FFFFFFFFC100950700BD000000FFFFFFFF00000000FFFFFFFF0000006C071B030000040000D1070AC8140000FFFFFFFF0000000000FFFFFFFF0000000000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008DBA6E,False,00FFFFFFFF010000000000000000000000000000000000000000003300000000010001004BE60000A41500000018030000C40000001E00D507010400000000000000000000D207310264FF00000000010101612400180300000000000000D2070000A4150000525E32000268106810840379008700D1100000FFFFFFFFB48E01000A0070
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x008F7197,False,000000CC010000FE070000A700D70703040000000000000000BE00D3072C024B2E0000000001000000EE07000000000000C400000000000000DC130600A4010101030F0000001817000000FC000000DC0F0000A700D70707050000000000000000B500D2072C02E7FF00000000010501036400FC00000001036400050100000045002EFF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x009002E4,False,FFFFFF0000006C0735020000010400D4070A13170000420100000000000000FFFFFFFF0100010000000000000000000000C400000000000000466A0000B801000100D1256800971700000070010000A00F0000B400D50702040000000000000000AB00D40736023215000000000104010364008D010000010364008401000000450015FF
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x009012EF,False,FFFFFF0000006C075502000001B500CD070A1F170000570100000000000000FFFFFFFF0100010000005802000000000000C4000000000000005F2E010008010001006C74AB00A31700000088010000A00F0000B400D70702040000000000000000AB00D4072E02320E00000000010502096400C700000001034B00750100000103640088
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0090E3D9,False,FFFFFF02000102E70F00000100006C0787000000010000D1070AC7170000480900000000000000FFFFFFFF010001000000C40000002700000013000000000000005700000000010001030F00000054180000002B000000880100001E00D607020400000000000000000000D1073702320900000000010300450009FFFFFFFF01610C002B
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0090F86C,False,0C00D407FFFFFFFF00FFFFFFFF00FFFFFFFF0001005A000000006C07FFFFFFFF69D60000D7220100FFFFFFFFF100B90700C4000000700200001B040000330200000100006C079E000000010400D40700D91700000D3300000000000000FFFFFFFF010001000000870000005A0000002D00000000000000CD8C00003C01000100329CAE00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0090F8FC,False,00B900D507020400000000000000000400D407390232FF00000000010301610E0057020000016125007002000002613400C40000000000000400D4070000661800003DDF500001A217A217920981008C0004000000D80400006CD60000D8220100FFFFFFFF6D01A00700C4000000FFFFFFFF0B000000330200001000006C07FFFFFFFF10
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0090F935,False,00D4070000661800003DDF500001A217A217920981008C0004000000D80400006CD60000D8220100FFFFFFFF6D01A00700C4000000FFFFFFFF0B000000330200001000006C07FFFFFFFF100400D40700DA170000790900000000000000FFFFFFFF0000000000000400D4070000671800003EDF500002600960093200580073000E130000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00924213,False,00000000000100E30F00000100006C0789000000010000D4070AE5180000AD0A00000000000000FFFFFFFF010001000000C4000000380000001C0000000000000086270000000100030243133100030A00000000279B3D0075190000002D000000300200001E00D507030400000000000000000000D40723024BFF00000000010201610A
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0095370F,False,FF0000000000FFFFFFFF0100010000000000000000000000000000000000000000000000000C0000401C0000003A000000C40000001E00D707040400000000000000000000D1072C0237FF00000000000000000000D1070000401C00007EC78600028A0F8A0F96007A009B0005160000FFFFFFFFE0F112000A000C170000102700000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x0095A5EB,False,0100010000004400000000000000090000000000000091010000F8010002030A0000000093F20B00A41C00000035020000C40000001E00D507050600000000000000000000D1072A0200FF00000000010101613600350200000000000000D1070000A41C0000C6C9860002B210B40F32008400A50057160000FFFFFFFF6F2601000A009C
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x00993AA6,False,00D4070000E920000088E3F505014D0C4D0CC4063F00B60000000000700800003ED600006A220100FFFFFFFFA800A70700C4000000FFFFFFFF00000000330200001000006C07FFFFFFFF100400D4070047200000FFFFFFFF0000000000FFFFFFFF0000000000000400D4070000EA20000089E3F50501E803E803F4011400240000000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x009B867E,False,29000002F4F50504FFFFFFFF53002C000E0A060F0A12100908000000000000003BD600006D220100FFFFFFFF4F00AC0700C4000000FFFFFFFF00000000FFFFFFFF2000006C07FFFFFFFF2000006C0700FFFFFFFFFFFFFFFF0000000000FFFFFFFF00000000000000006C070000C429000003F4F50504FFFFFFFF09005B002B03040C0509
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x009B86EC,False,29000003F4F50504FFFFFFFF09005B002B03040C050910050A0000000000000042D600006C220100FFFFFFFF0C01A50700C4000000FFFFFFFF00000000FFFFFFFF2000006C07FFFFFFFF2000006C0700FFFFFFFFFFFFFFFF0000000000FFFFFFFF00000000000000006C070000C529000004F4F50504FFFFFFFF2D004B006E0206071309
